23.008939743041992,77.59210968017578,2.068371534347534
2.672264337539673,3.021294355392456,25.42232894897461
6.3066277503967285,13.30473518371582,5.729729175567627
4.5971784591674805,1.6246081590652466,3.2424099445343018
4.561923980712891,1.1062383651733398,3.2981948852539062
2.7117018699645996,5.623597145080566,1.8853226900100708
15.774673461914062,8.93148422241211,11.118170738220215
5.099858283996582,4.899096965789795,10.025933265686035
10.417156219482422,10.419976234436035,40.73141860961914
1.5075629949569702,1.596995234489441,3.027954339981079
1.7263658046722412,1055.220458984375,3.392319440841675
4.343928337097168,8.070170402526855,7.867064476013184
9.127547264099121,15.947040557861328,25.299596786499023
4.645046234130859,19.389324188232422,32.00714111328125
4.120373725891113,8.593790054321289,19.263839721679688
2.7294232845306396,1.6427533626556396,6.752651691436768
6.565410137176514,7.8656392097473145,3.4061167240142822
3.4684154987335205,2.83984112739563,8.460822105407715
1.9136720895767212,7.361992359161377,3.0384044647216797
5.7762532234191895,6.752086162567139,14.151785850524902
2.460238218307495,6.784290790557861,9.421931266784668
2.2241995334625244,20.141101837158203,1.5904070138931274
4.245439052581787,3.2067935466766357,4.57030725479126
8.6818265914917,15.621980667114258,3.2898612022399902
7.489409446716309,1.6023094654083252,1.9447532892227173
1.902355432510376,3.630824327468872,9.356009483337402
5.1521220207214355,4.379426002502441,4.718564987182617
2.4793195724487305,3.553299903869629,12.225215911865234
2.056837558746338,13.409941673278809,5.927883148193359
3.0215468406677246,10.267026901245117,4.960812568664551
5.9100799560546875,5.5048418045043945,5.334018707275391
1.4299638271331787,20.273841857910156,5.32882833480835
3.6300339698791504,6.376920700073242,4.2884521484375
3.5332069396972656,7.359591007232666,4.6020426750183105
3.628490924835205,3.8072571754455566,3.064337968826294
4.146821022033691,1.3453409671783447,6.992927551269531
3.518746852874756,11.203712463378906,2.907836437225342
1.8081767559051514,4.585285663604736,4.637711048126221
4.379530906677246,5.712392807006836,6.546859264373779
3.6948862075805664,8.688660621643066,5.417140007019043
9.703465461730957,1.3364795446395874,3.635619640350342
2.054914951324463,10.934828758239746,2.6250226497650146
2.8330025672912598,6.35914421081543,2.684802293777466
2.453714370727539,4.998276233673096,12.404132843017578
5.898697376251221,12.24147891998291,3.7668702602386475
