"[0.13135456782214097, 0.13660875053502664, 0.9615384615384615, 2, 0]","[0.6078350953762753, 0.6321484991913264, 0.9615384615384615, 2, 0]"
"[0.08039655680844791, 0.10579638404537617, 0.7599178132020633, 8, 0]","[0.126921472449621, 0.13727826460151005, 0.9245562130177515, 3, 0]"
"[0.10021318993526393, 0.47097757619432523, 0.2127769876965777, 8, 1]","[0.5054920479802346, 0.5913541993416079, 0.8548041910297263, 5, 0]"
"[0.03629397960295594, 0.490694604231964, 0.07396449704142016, 3, 1]","[0.2617295734335418, 0.3184340451618326, 0.8219271067593517, 6, 0]"
"[0.5, 0.5, 1.0, 1, 0]","[0.04931599714406654, 0.06489648786658109, 0.7599178132020633, 8, 0]"
"[0.2384182889852986, 0.2384182889852986, 1.0, 1, 0]","[0.3607230493209386, 0.9999856042417687, 0.36072824227750167, 20, 1]"
"[0.4807692307692307, 0.5, 0.9615384615384615, 2, 0]","[0.7708563744133362, 0.8337582545654645, 0.9245562130177515, 3, 0]"
"[0.00035366201181923497, 0.008739085399775415, 0.04046899596934065, 10, 2]","[0.3415080668797267, 0.3841501301425969, 0.8889963586709148, 4, 0]"
"[0.47606257755289083, 0.5792029167037498, 0.8219271067593517, 6, 0]","[0.04408074806999466, 0.051568240460886705, 0.8548041910297263, 5, 0]"
"[0.3978980120259247, 0.3978980120259247, 1.0, 1, 0]","[0.32781443604755883, 0.3409270134894612, 0.9615384615384615, 2, 0]"
"[0.6662456896730801, 0.7206113379504034, 0.9245562130177515, 3, 0]","[0.34460139681864127, 0.955293643333714, 0.36072824227750167, 20, 1]"
"[0.5972634716420776, 0.8840958404886747, 0.6755641688257988, 11, 0]","[0.5293022062731894, 0.550474294524117, 0.9615384615384615, 2, 0]"
"[0.7113409781528257, 0.7397946172789388, 0.9615384615384615, 2, 0]","[0.42027133599484456, 0.4545654770120239, 0.9245562130177515, 3, 0]"
"[0.11372947159893498, 0.11372947159893498, 1.0, 1, 0]","[0.14476859764845634, 0.15658171521657038, 0.9245562130177515, 3, 0]"
"[0.5114171509721955, 0.5752747421111879, 0.8889963586709148, 4, 0]","[0.4565913812521149, 0.513603207480779, 0.8889963586709148, 4, 0]"
"[0.21940268312519592, 0.24679817975094043, 0.8889963586709148, 4, 0]","[0.06885586427373408, 0.08377368711589905, 0.8219271067593517, 6, 0]"
"[0.1642340556193746, 0.19213061580984137, 0.8548041910297263, 5, 0]","[0.3136786798930159, 0.3136786798930159, 1.0, 1, 0]"
"[0.2751970930193628, 0.2976531758097428, 0.9245562130177515, 3, 0]","[0.8984425818284343, 0.8984425818284343, 1.0, 1, 0]"
