"[0.04558179221808889, 0.0998753198299952, 0.4563869462012924, 21, 0]","[0.3440614385212589, 0.37213685190459367, 0.9245562130177515, 3, 0]"
"[0.5439558660630511, 0.5657141007055733, 0.9615384615384615, 2, 0]","[0.00030952158459295466, 0.5884067722663517, 0.0005260333483259855, 6, 3]"
"[0.31239477078740024, 0.36545769670487793, 0.8548041910297263, 5, 0]","[0.27690405649559263, 0.29949942750563296, 0.9245562130177515, 3, 0]"
"[0.5965326343313562, 0.6452096972927949, 0.9245562130177515, 3, 0]","[0.004592761187747862, 0.24213783659448518, 0.018967548617523516, 7, 2]"
"[0.051571576126355774, 0.6972477092283297, 0.07396449704142016, 3, 1]","[0.06110045489959373, 0.4467430636511478, 0.13676867056475617, 5, 1]"
"[0.4956618556518235, 0.5575521775959329, 0.8889963586709148, 4, 0]","[0.06619604709694389, 0.4026880641395195, 0.16438542135187031, 6, 1]"
"[0.5699521421283682, 0.9125117425891832, 0.6245970495800657, 13, 0]","[0.3856786626818812, 0.3856786626818812, 1.0, 1, 0]"
"[0.4705446639016143, 0.4705446639016143, 1.0, 1, 0]","[0.4705446639016143, 0.4705446639016143, 1.0, 1, 0]"
"[0.41809156074337434, 0.4522078321000337, 0.9245562130177515, 3, 0]","[0.01780234926692324, 0.4628610809400042, 0.038461538461538464, 2, 1]"
"[0.15231896018198118, 0.6022149313410321, 0.2529312248083791, 10, 1]","[0.2770495901694819, 0.3116431101964041, 0.8889963586709148, 4, 0]"
"[0.32292479466429663, 0.34927545790890324, 0.9245562130177515, 3, 0]","[0.281811075984855, 0.31699913417662795, 0.8889963586709148, 4, 0]"
"[0.4980618203685655, 0.6816319925449293, 0.7306902050019843, 9, 0]","[0.049536824387606516, 0.4643515868995052, 0.10667956304050978, 4, 1]"
"[0.009793291722875215, 0.7279710088000726, 0.013452859529416798, 15, 3]","[0.38377640913513006, 0.44896411735279385, 0.8548041910297263, 5, 0]"
"[0.403741057482044, 0.47231993211882095, 0.8548041910297263, 5, 0]","[2.8330806218276697e-07, 0.016251439263909484, 1.743279826371598e-05, 11, 5]"
"[0.5279239554221304, 0.5279239554221304, 1.0, 1, 0]","[0.5279239554221304, 0.5279239554221304, 1.0, 1, 0]"
"[0.3043328328730511, 0.34233304771691175, 0.8889963586709148, 4, 0]","[0.18845950185036928, 0.20383779720135942, 0.9245562130177515, 3, 0]"
